trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,drop_off_type,shape_dist_traveled
1777,08:10:00,08:10:00,23,3,0,0,3.8424
1777,08:37:00,08:37:00,105,4,0,0,15.7426
1778,21:56:00,21:56:00,145,1,0,0,0.0000
1778,22:00:00,22:00:00,136,2,0,0,2.2663
1778,22:02:00,22:02:00,87,3,0,0,3.2835
1778,22:06:00,22:06:00,81,4,0,0,4.8835
1778,22:09:00,22:09:00,140,5,0,0,6.2360
1778,22:11:00,22:11:00,97,6,0,0,6.9939
1778,22:14:00,22:14:00,61,7,0,0,7.8089
1778,22:16:00,22:16:00,112,8,0,0,8.6299
1778,22:19:00,22:19:00,23,9,0,0,8.9775
1778,22:21:00,22:21:00,37,10,0,0,10.0453
1778,22:26:00,22:26:00,106,11,0,0,12.2917
1778,22:46:00,22:46:00,63,12,0,0,20.0697
1779,08:56:00,08:56:00,145,1,0,0,0.0000
1779,09:03:00,09:03:00,81,2,0,0,4.9494
1779,09:07:00,09:07:00,140,3,0,0,6.2362
1779,09:12:00,09:12:00,112,4,0,0,8.6307
1779,09:16:00,09:16:00,23,5,0,0,8.9777
1779,09:21:00,09:21:00,106,6,0,0,12.2920
1779,09:41:00,09:41:00,105,7,0,0,22.7049
1780,17:48:00,17:48:00,35,1,0,0,0.0000
1780,17:56:00,17:56:00,34,2,0,0,4.1979
1780,18:03:00,18:03:00,91,3,0,0,8.4708
1780,18:07:00,18:07:00,92,4,0,0,10.7036
1780,18:11:00,18:11:00,30,5,0,0,12.7839
1780,18:14:00,18:14:00,77,6,0,0,14.9489
1780,18:18:00,18:18:00,27,7,0,0,16.9441
1780,18:24:00,18:24:00,145,8,0,0,19.9657
1780,18:31:00,18:31:00,81,9,0,0,25.3189
1780,18:34:00,18:34:00,140,10,0,0,26.6057
1780,18:39:00,18:39:00,23,11,0,0,29.1614
1780,18:45:00,18:45:00,106,12,0,0,31.9246
1780,19:05:00,19:05:00,105,13,0,0,42.3375
1781,07:26:00,07:26:00,145,1,0,0,0.0000
1781,07:32:00,07:32:00,136,2,0,0,2.2663
1781,07:36:00,07:36:00,87,3,0,0,3.2835
1781,07:45:00,07:45:00,23,4,0,0,8.5343
1781,08:00:00,08:00:00,38187,5,0,0,16.0165
1781,08:15:00,08:15:00,105,6,0,0,21.0059
1782,05:55:00,05:55:00,35,1,0,0,0.0000
1782,06:02:00,06:02:00,34,2,0,0,4.1979
1782,06:04:00,06:04:00,94,3,0,0,4.7741
1782,06:10:00,06:10:00,91,4,0,0,8.4706
1782,06:14:00,06:14:00,92,5,0,0,10.7034
1782,06:18:00,06:18:00,30,6,0,0,12.7837
1782,06:22:00,06:22:00,77,7,0,0,14.9487
1782,06:26:00,06:26:00,27,8,0,0,16.9439
1782,06:33:00,06:33:00,145,9,0,0,19.9655
1782,06:37:00,06:37:00,136,10,0,0,22.6356
1782,06:40:00,06:40:00,87,11,0,0,23.6528
1782,06:53:00,06:53:00,106,12,0,0,32.6616
1782,07:13:00,07:13:00,105,13,0,0,43.0744
1783,08:17:00,08:17:00,145,1,0,0,0.0000
1783,08:23:00,08:23:00,136,2,0,0,2.2663
1783,08:27:00,08:27:00,87,3,0,0,3.2835
1783,08:31:00,08:31:00,81,4,0,0,4.8835
1783,08:36:00,08:36:00,140,5,0,0,6.2360
1783,08:42:00,08:42:00,23,6,0,0,8.7917
1783,08:48:00,08:48:00,106,7,0,0,11.5549
1783,09:10:00,09:10:00,105,8,0,0,21.9678
1784,05:33:00,05:33:00,35,1,0,0,0.0000
1784,05:40:00,05:40:00,34,2,0,0,4.1979
1784,05:47:00,05:47:00,91,3,0,0,8.4708
1784,05:52:00,05:52:00,92,4,0,0,10.7036
1784,05:56:00,05:56:00,30,5,0,0,12.7839
1784,06:01:00,06:01:00,77,6,0,0,14.9489
1784,06:05:00,06:05:00,27,7,0,0,16.9441
1784,06:11:00,06:11:00,145,8,0,0,19.9657
1784,06:18:00,06:18:00,81,9,0,0,25.3189
1784,06:22:00,06:22:00,140,10,0,0,26.6057
1784,06:28:00,06:28:00,23,11,0,0,29.1614
1784,06:33:00,06:33:00,106,12,0,0,31.9246
1784,06:43:00,06:43:00,38187,13,0,0,37.3485
1784,06:56:00,06:56:00,105,14,0,0,42.3375
1785,09:51:00,09:51:00,145,1,0,0,0.0000
1785,09:56:00,09:56:00,136,2,0,0,2.2663
1785,09:59:00,09:59:00,87,3,0,0,3.2835
1785,10:02:00,10:02:00,81,4,0,0,4.8835
1785,10:06:00,10:06:00,140,5,0,0,6.2360
1785,10:10:00,10:10:00,112,6,0,0,8.6305
1785,10:14:00,10:14:00,23,7,0,0,8.9775
1785,10:19:00,10:19:00,106,8,0,0,12.2919
1785,10:40:00,10:40:00,105,9,0,0,22.7047
1786,08:08:00,08:08:00,35,1,0,0,0.0000
1786,08:15:00,08:15:00,34,2,0,0,4.1979
1786,08:17:00,08:17:00,94,3,0,0,4.7741
1786,08:23:00,08:23:00,91,4,0,0,8.4706
1786,08:28:00,08:28:00,92,5,0,0,10.7034
1786,08:32:00,08:32:00,30,6,0,0,12.7837
1786,08:37:00,08:37:00,77,7,0,0,14.9487
1786,08:41:00,08:41:00,27,8,0,0,16.9439
1786,08:48:00,08:48:00,145,9,0,0,19.9655
1786,08:52:00,08:52:00,136,10,0,0,22.6356
1786,08:55:00,08:55:00,87,11,0,0,23.6528
1786,09:07:00,09:07:00,106,12,0,0,32.6616
1786,09:18:00,09:18:00,38187,13,0,0,38.0854
1786,09:31:00,09:31:00,105,14,0,0,43.0744
1787,05:05:00,05:05:00,35,1,0,0,0.0000
1787,05:12:00,05:12:00,34,2,0,0,4.1979
1787,05:19:00,05:19:00,91,3,0,0,8.4708
1787,05:23:00,05:23:00,92,4,0,0,10.7036
1787,05:27:00,05:27:00,30,5,0,0,12.7839
1787,05:31:00,05:31:00,77,6,0,0,14.9489
1787,05:35:00,05:35:00,27,7,0,0,16.9441
1787,05:42:00,05:42:00,145,8,0,0,19.9657
1787,05:47:00,05:47:00,136,9,0,0,22.6358
1787,05:50:00,05:50:00,87,10,0,0,23.6530
1787,05:54:00,05:54:00,81,11,0,0,25.2530
1787,05:58:00,05:58:00,140,12,0,0,26.6055
1787,06:02:00,06:02:00,61,13,0,0,28.2917
1787,06:05:00,06:05:00,112,14,0,0,28.9996
1787,06:08:00,06:08:00,23,15,0,0,29.3472
1787,06:11:00,06:11:00,37,16,0,0,30.4150
1787,06:16:00,06:16:00,106,17,0,0,32.6614
1787,06:32:00,06:32:00,38187,18,0,0,38.0852
1787,06:45:00,06:45:00,105,19,0,0,43.0742
1788,18:25:00,18:25:00,35,1,0,0,0.0000
1788,18:32:00,18:32:00,34,2,0,0,4.1979
1788,18:39:00,18:39:00,91,3,0,0,8.4708
1788,18:43:00,18:43:00,92,4,0,0,10.7036
1788,18:47:00,18:47:00,30,5,0,0,12.7839
1788,18:51:00,18:51:00,77,6,0,0,14.9489
1788,18:55:00,18:55:00,27,7,0,0,16.9441
1788,19:01:00,19:01:00,145,8,0,0,19.9657
1788,19:06:00,19:06:00,136,9,0,0,22.6358
1788,19:09:00,19:09:00,87,10,0,0,23.6530
1788,19:12:00,19:12:00,81,11,0,0,25.2530
1788,19:16:00,19:16:00,140,12,0,0,26.6055
1788,19:21:00,19:21:00,23,13,0,0,29.1612
1788,19:27:00,19:27:00,106,14,0,0,31.9244
1788,19:49:00,19:49:00,105,15,0,0,42.3373
1789,07:05:00,07:05:00,35,1,0,0,0.0000
1789,07:12:00,07:12:00,34,2,0,0,4.1979
1789,07:19:00,07:19:00,91,3,0,0,8.4708
1789,07:23:00,07:23:00,92,4,0,0,10.7036
1789,07:27:00,07:27:00,30,5,0,0,12.7839
1789,07:31:00,07:31:00,77,6,0,0,14.9489
1789,07:35:00,07:35:00,27,7,0,0,16.9441
1789,07:42:00,07:42:00,145,8,0,0,19.9657
1789,07:47:00,07:47:00,136,9,0,0,22.6358
1789,07:50:00,07:50:00,87,10,0,0,23.6530
1789,07:54:00,07:54:00,81,11,0,0,25.2530
1789,07:57:00,07:57:00,140,12,0,0,26.6055
1789,08:01:00,08:01:00,61,13,0,0,28.2917
1789,08:04:00,08:04:00,112,14,0,0,28.9996
1789,08:07:00,08:07:00,23,15,0,0,29.3472
1789,08:10:00,08:10:00,37,16,0,0,30.4150
1789,08:16:00,08:16:00,106,17,0,0,32.6614
1789,08:25:00,08:25:00,38187,18,0,0,38.0852
1789,08:39:00,08:39:00,105,19,0,0,43.0742
1790,23:37:00,23:37:00,35,1,0,0,0.0000
1790,23:43:00,23:43:00,34,2,0,0,4.1979
1790,23:46:00,23:46:00,94,3,0,0,4.7741
1790,23:51:00,23:51:00,91,4,0,0,8.4706
1790,23:55:00,23:55:00,92,5,0,0,10.7034
1790,23:59:00,23:59:00,30,6,0,0,12.7837
1790,24:02:00,24:02:00,77,7,0,0,14.9487
1790,24:06:00,24:06:00,27,8,0,0,16.9439
1790,24:13:00,24:13:00,145,9,0,0,19.9655
1790,24:18:00,24:18:00,87,10,0,0,23.2201
1790,24:23:00,24:23:00,140,11,0,0,25.8756
1790,24:29:00,24:29:00,23,12,0,0,28.4312
1790,24:34:00,24:34:00,106,13,0,0,31.1945
1790,24:43:00,24:43:00,38187,14,0,0,36.6184
1790,24:59:00,24:59:00,105,15,0,0,41.6074
1791,13:05:00,13:05:00,35,1,0,0,0.0000
1791,13:12:00,13:12:00,34,2,0,0,4.1979
1791,13:19:00,13:19:00,91,3,0,0,8.4708
1791,13:23:00,13:23:00,92,4,0,0,10.7036
1791,13:27:00,13:27:00,30,5,0,0,12.7839
1791,13:31:00,13:31:00,77,6,0,0,14.9489
1791,13:35:00,13:35:00,27,7,0,0,16.9441
1791,13:42:00,13:42:00,145,8,0,0,19.9657
1791,13:47:00,13:47:00,136,9,0,0,22.6358
1791,13:50:00,13:50:00,87,10,0,0,23.6530
1791,13:54:00,13:54:00,81,11,0,0,25.2530
1791,13:57:00,13:57:00,140,12,0,0,26.6055
1791,14:01:00,14:01:00,61,13,0,0,28.2917
1791,14:04:00,14:04:00,112,14,0,0,28.9996
1791,14:07:00,14:07:00,23,15,0,0,29.3472
1791,14:10:00,14:10:00,37,16,0,0,30.4150
1791,14:16:00,14:16:00,106,17,0,0,32.6614
1791,14:25:00,14:25:00,38187,18,0,0,38.0852
1791,14:39:00,14:39:00,105,19,0,0,43.0742
1792,20:26:00,20:26:00,54,1,0,0,0.0000
1792,20:37:00,20:37:00,93,2,0,0,7.3812
1792,20:41:00,20:41:00,101,3,0,0,9.5439
1792,20:45:00,20:45:00,67,4,0,0,12.0239
1792,20:49:00,20:49:00,39472,5,0,0,14.4244
1792,20:57:00,20:57:00,35,6,0,0,19.2027
1792,21:04:00,21:04:00,34,7,0,0,23.5765
1792,21:11:00,21:11:00,91,8,0,0,27.8494
1792,21:15:00,21:15:00,92,9,0,0,30.0822
1792,21:19:00,21:19:00,30,10,0,0,32.1625
1792,21:23:00,21:23:00,77,11,0,0,34.3275
1792,21:27:00,21:27:00,27,12,0,0,36.3227
1792,21:34:00,21:34:00,145,13,0,0,39.3443
1792,21:50:00,21:50:00,106,14,0,0,52.0405
1792,22:08:00,22:08:00,63,15,0,0,59.8186
1793,15:05:00,15:05:00,35,1,0,0,0.0000
1793,15:12:00,15:12:00,34,2,0,0,4.1979
1793,15:19:00,15:19:00,91,3,0,0,8.4708
1793,15:23:00,15:23:00,92,4,0,0,10.7036
1793,15:27:00,15:27:00,30,5,0,0,12.7839
1793,15:31:00,15:31:00,77,6,0,0,14.9489
1793,15:35:00,15:35:00,27,7,0,0,16.9441
1793,15:42:00,15:42:00,145,8,0,0,19.9657
1793,15:47:00,15:47:00,136,9,0,0,22.6358
1793,15:50:00,15:50:00,87,10,0,0,23.6530
1793,15:54:00,15:54:00,81,11,0,0,25.2530
1793,15:57:00,15:57:00,140,12,0,0,26.6055
1793,16:01:00,16:01:00,61,13,0,0,28.2917
1793,16:04:00,16:04:00,112,14,0,0,28.9996
1793,16:07:00,16:07:00,23,15,0,0,29.3472
1793,16:10:00,16:10:00,37,16,0,0,30.4150
1793,16:16:00,16:16:00,106,17,0,0,32.6614
1793,16:25:00,16:25:00,38187,18,0,0,38.0852
1793,16:39:00,16:39:00,105,19,0,0,43.0742
1794,16:41:00,16:41:00,35,1,0,0,0.0000
1794,16:49:00,16:49:00,34,2,0,0,4.1979
1794,16:57:00,16:57:00,91,3,0,0,8.4708
1794,17:01:00,17:01:00,92,4,0,0,10.7036
1794,17:05:00,17:05:00,30,5,0,0,12.7839
1794,17:09:00,17:09:00,77,6,0,0,14.9489
1794,17:13:00,17:13:00,27,7,0,0,16.9441
1794,17:20:00,17:20:00,145,8,0,0,19.9657
1794,17:25:00,17:25:00,136,9,0,0,22.6358
1794,17:28:00,17:28:00,87,10,0,0,23.6530
1794,17:31:00,17:31:00,81,11,0,0,25.2530
1794,17:35:00,17:35:00,140,12,0,0,26.6055
1794,17:40:00,17:40:00,23,13,0,0,29.1612
1794,17:46:00,17:46:00,106,14,0,0,31.9244
1794,17:55:00,17:55:00,38187,15,0,0,37.3483
1794,18:10:00,18:10:00,105,16,0,0,42.3373
1795,19:05:00,19:05:00,35,1,0,0,0.0000
1795,19:12:00,19:12:00,34,2,0,0,4.1979
1795,19:19:00,19:19:00,91,3,0,0,8.4708
1795,19:23:00,19:23:00,92,4,0,0,10.7036
1795,19:27:00,19:27:00,30,5,0,0,12.7839
1795,19:31:00,19:31:00,77,6,0,0,14.9489
1795,19:35:00,19:35:00,27,7,0,0,16.9441
1795,19:42:00,19:42:00,145,8,0,0,19.9657
1795,19:47:00,19:47:00,136,9,0,0,22.6358
1795,19:50:00,19:50:00,87,10,0,0,23.6530
1795,19:54:00,19:54:00,81,11,0,0,25.2530
1795,19:57:00,19:57:00,140,12,0,0,26.6055
1795,20:01:00,20:01:00,61,13,0,0,28.2917
1795,20:04:00,20:04:00,112,14,0,0,28.9996
1795,20:07:00,20:07:00,23,15,0,0,29.3472
1795,20:10:00,20:10:00,37,16,0,0,30.4150
1795,20:16:00,20:16:00,106,17,0,0,32.6614
1795,20:25:00,20:25:00,38187,18,0,0,38.0852
1795,20:39:00,20:39:00,105,19,0,0,43.0742
1796,04:21:00,04:21:00,35,1,0,0,0.0000
1796,04:27:00,04:27:00,34,2,0,0,4.1979
1796,04:34:00,04:34:00,91,3,0,0,8.4708
1796,04:38:00,04:38:00,92,4,0,0,10.7036
1796,04:42:00,04:42:00,30,5,0,0,12.7839
1796,04:45:00,04:45:00,77,6,0,0,14.9489
1796,04:49:00,04:49:00,27,7,0,0,16.9441
1796,04:56:00,04:56:00,145,8,0,0,19.9657
1796,05:00:00,05:00:00,136,9,0,0,22.6358
1796,05:03:00,05:03:00,87,10,0,0,23.6530
1796,05:07:00,05:07:00,81,11,0,0,25.2530
1796,05:11:00,05:11:00,140,12,0,0,26.6055
1796,05:15:00,05:15:00,112,13,0,0,29.0000
1796,05:18:00,05:18:00,23,14,0,0,29.3470
1796,05:24:00,05:24:00,106,15,0,0,32.6614
1796,05:44:00,05:44:00,105,16,0,0,43.0742
1797,21:05:00,21:05:00,35,1,0,0,0.0000
1797,21:12:00,21:12:00,34,2,0,0,4.1979
1797,21:19:00,21:19:00,91,3,0,0,8.4708
1797,21:23:00,21:23:00,92,4,0,0,10.7036
1797,21:27:00,21:27:00,30,5,0,0,12.7839
1797,21:31:00,21:31:00,77,6,0,0,14.9489
1797,21:35:00,21:35:00,27,7,0,0,16.9441
1797,21:42:00,21:42:00,145,8,0,0,19.9657
1797,21:47:00,21:47:00,136,9,0,0,22.6358
1797,21:50:00,21:50:00,87,10,0,0,23.6530
1797,21:54:00,21:54:00,81,11,0,0,25.2530
1797,21:57:00,21:57:00,140,12,0,0,26.6055
1797,22:01:00,22:01:00,61,13,0,0,28.2917
1797,22:04:00,22:04:00,112,14,0,0,28.9996
1797,22:07:00,22:07:00,23,15,0,0,29.3472
1797,22:10:00,22:10:00,37,16,0,0,30.4150
1797,22:16:00,22:16:00,106,17,0,0,32.6614
1797,22:25:00,22:25:00,38187,18,0,0,38.0852
1797,22:39:00,22:39:00,105,19,0,0,43.0742
1798,13:58:00,13:58:00,35,1,0,0,0.0000
1798,14:07:00,14:07:00,34,2,0,0,4.1979
1798,14:14:00,14:14:00,91,3,0,0,8.4708
1798,14:18:00,14:18:00,92,4,0,0,10.7036
1798,14:22:00,14:22:00,30,5,0,0,12.7839
1798,14:26:00,14:26:00,77,6,0,0,14.9489
1798,14:30:00,14:30:00,27,7,0,0,16.9441
1798,14:36:00,14:36:00,145,8,0,0,19.9657
1798,14:40:00,14:40:00,136,9,0,0,22.6358
1798,14:43:00,14:43:00,87,10,0,0,23.6530
1798,14:47:00,14:47:00,81,11,0,0,25.2530
1798,14:50:00,14:50:00,140,12,0,0,26.6055
1798,14:55:00,14:55:00,112,13,0,0,29.0000
1798,14:58:00,14:58:00,23,14,0,0,29.3470
1798,15:04:00,15:04:00,106,15,0,0,32.6614
1798,15:24:00,15:24:00,105,16,0,0,43.0742
1799,06:05:00,06:05:00,35,1,0,0,0.0000
1799,06:12:00,06:12:00,34,2,0,0,4.1979
1799,06:19:00,06:19:00,91,3,0,0,8.4708
1799,06:23:00,06:23:00,92,4,0,0,10.7036
1799,06:27:00,06:27:00,30,5,0,0,12.7839
1799,06:31:00,06:31:00,77,6,0,0,14.9489
1799,06:35:00,06:35:00,27,7,0,0,16.9441
1799,06:42:00,06:42:00,145,8,0,0,19.9657
1799,06:47:00,06:47:00,136,9,0,0,22.6358
1799,06:50:00,06:50:00,87,10,0,0,23.6530
1799,06:54:00,06:54:00,81,11,0,0,25.2530
1799,06:57:00,06:57:00,140,12,0,0,26.6055
1799,07:00:00,07:00:00,97,13,0,0,27.3634
1799,07:04:00,07:04:00,112,14,0,0,28.9038
1799,07:07:00,07:07:00,23,15,0,0,29.2508
1799,07:10:00,07:10:00,37,16,0,0,30.3186
1799,07:16:00,07:16:00,106,17,0,0,32.5650
1799,07:25:00,07:25:00,38187,18,0,0,37.9888
1799,07:39:00,07:39:00,105,19,0,0,42.9778
1800,19:02:00,19:02:00,35,1,0,0,0.0000
1800,19:09:00,19:09:00,34,2,0,0,4.1979
1800,19:16:00,19:16:00,91,3,0,0,8.4708
1800,19:20:00,19:20:00,92,4,0,0,10.7036
1800,19:24:00,19:24:00,30,5,0,0,12.7839
1800,19:28:00,19:28:00,77,6,0,0,14.9489
1800,19:32:00,19:32:00,27,7,0,0,16.9441
1800,19:38:00,19:38:00,145,8,0,0,19.9657
1800,19:42:00,19:42:00,136,9,0,0,22.6358
1800,19:45:00,19:45:00,87,10,0,0,23.6530
1800,19:48:00,19:48:00,81,11,0,0,25.2530
1800,19:51:00,19:51:00,140,12,0,0,26.6055
1800,19:55:00,19:55:00,112,13,0,0,29.0000
1800,19:59:00,19:59:00,23,14,0,0,29.3470
1800,20:04:00,20:04:00,106,15,0,0,32.6614
1800,20:26:00,20:26:00,105,16,0,0,43.0742
1801,12:05:00,12:05:00,35,1,0,0,0.0000
1801,12:12:00,12:12:00,34,2,0,0,4.1979
1801,12:19:00,12:19:00,91,3,0,0,8.4708
1801,12:23:00,12:23:00,92,4,0,0,10.7036
1801,12:27:00,12:27:00,30,5,0,0,12.7839
1801,12:31:00,12:31:00,77,6,0,0,14.9489
1801,12:35:00,12:35:00,27,7,0,0,16.9441
1801,12:42:00,12:42:00,145,8,0,0,19.9657
1801,12:47:00,12:47:00,136,9,0,0,22.6358
1801,12:50:00,12:50:00,87,10,0,0,23.6530
1801,12:54:00,12:54:00,81,11,0,0,25.2530
1801,12:57:00,12:57:00,140,12,0,0,26.6055
1801,13:00:00,13:00:00,97,13,0,0,27.3634
1801,13:04:00,13:04:00,112,14,0,0,28.9038
1801,13:07:00,13:07:00,23,15,0,0,29.2508
1801,13:10:00,13:10:00,37,16,0,0,30.3186
1801,13:16:00,13:16:00,106,17,0,0,32.5650
1801,13:25:00,13:25:00,38187,18,0,0,37.9888
1801,13:39:00,13:39:00,105,19,0,0,42.9778
1802,06:26:00,06:26:00,35,1,0,0,0.0000
1802,06:33:00,06:33:00,34,2,0,0,4.1979
1802,06:35:00,06:35:00,94,3,0,0,4.7741
1802,06:42:00,06:42:00,91,4,0,0,8.4706
1802,06:46:00,06:46:00,92,5,0,0,10.7034
1802,06:50:00,06:50:00,30,6,0,0,12.7837
1802,06:55:00,06:55:00,77,7,0,0,14.9487
1802,06:59:00,06:59:00,27,8,0,0,16.9439
1802,07:05:00,07:05:00,145,9,0,0,19.9655
1802,07:10:00,07:10:00,136,10,0,0,22.6356
1802,07:13:00,07:13:00,87,11,0,0,23.6528
1802,07:19:00,07:19:00,97,12,0,0,27.0354
1802,07:22:00,07:22:00,61,13,0,0,27.8504
1802,07:24:00,07:24:00,112,14,0,0,28.6714
1802,07:31:00,07:31:00,106,15,0,0,32.2981
1802,07:49:00,07:49:00,63,16,0,0,40.0765
1803,16:05:00,16:05:00,35,1,0,0,0.0000
1803,16:12:00,16:12:00,34,2,0,0,4.1979
1803,16:19:00,16:19:00,91,3,0,0,8.4708
1803,16:23:00,16:23:00,92,4,0,0,10.7036
1803,16:27:00,16:27:00,30,5,0,0,12.7839
1803,16:31:00,16:31:00,77,6,0,0,14.9489
1803,16:35:00,16:35:00,27,7,0,0,16.9441
1803,16:42:00,16:42:00,145,8,0,0,19.9657
1803,16:47:00,16:47:00,136,9,0,0,22.6358
1803,16:50:00,16:50:00,87,10,0,0,23.6530
1803,16:54:00,16:54:00,81,11,0,0,25.2530
1803,16:57:00,16:57:00,140,12,0,0,26.6055
1803,17:00:00,17:00:00,97,13,0,0,27.3634
1803,17:04:00,17:04:00,112,14,0,0,28.9038
1803,17:07:00,17:07:00,23,15,0,0,29.2508
1803,17:10:00,17:10:00,37,16,0,0,30.3186
1803,17:16:00,17:16:00,106,17,0,0,32.5650
1803,17:25:00,17:25:00,38187,18,0,0,37.9888
1803,17:41:00,17:41:00,105,19,0,0,42.9778
1804,15:21:00,15:21:00,35,1,0,0,0.0000
1804,15:29:00,15:29:00,34,2,0,0,4.1979
1804,15:36:00,15:36:00,91,3,0,0,8.4708
1804,15:40:00,15:40:00,92,4,0,0,10.7036
1804,15:44:00,15:44:00,30,5,0,0,12.7839
1804,15:48:00,15:48:00,77,6,0,0,14.9489
1804,15:52:00,15:52:00,27,7,0,0,16.9441
1804,15:59:00,15:59:00,145,8,0,0,19.9657
1804,16:07:00,16:07:00,81,9,0,0,25.3189
1804,16:11:00,16:11:00,140,10,0,0,26.6057
1804,16:13:00,16:13:00,97,11,0,0,27.3636
1804,16:16:00,16:16:00,61,12,0,0,28.1786
1804,16:19:00,16:19:00,112,13,0,0,28.9996
1804,16:22:00,16:22:00,23,14,0,0,29.3472
1804,16:25:00,16:25:00,37,15,0,0,30.4150
1804,16:30:00,16:30:00,106,16,0,0,32.6614
1804,16:53:00,16:53:00,105,17,0,0,43.0742
1805,18:05:00,18:05:00,35,1,0,0,0.0000
1805,18:12:00,18:12:00,34,2,0,0,4.1979
1805,18:19:00,18:19:00,91,3,0,0,8.4708
1805,18:23:00,18:23:00,92,4,0,0,10.7036
1805,18:27:00,18:27:00,30,5,0,0,12.7839
1805,18:31:00,18:31:00,77,6,0,0,14.9489
1805,18:35:00,18:35:00,27,7,0,0,16.9441
1805,18:42:00,18:42:00,145,8,0,0,19.9657
1805,18:47:00,18:47:00,136,9,0,0,22.6358
1805,18:50:00,18:50:00,87,10,0,0,23.6530
1805,18:54:00,18:54:00,81,11,0,0,25.2530
1805,18:57:00,18:57:00,140,12,0,0,26.6055
1805,19:00:00,19:00:00,97,13,0,0,27.3634
1805,19:04:00,19:04:00,112,14,0,0,28.9038
1805,19:07:00,19:07:00,23,15,0,0,29.2508
1805,19:10:00,19:10:00,37,16,0,0,30.3186
1805,19:16:00,19:16:00,106,17,0,0,32.5650
1805,19:25:00,19:25:00,38187,18,0,0,37.9888
1805,19:39:00,19:39:00,105,19,0,0,42.9778
1806,12:58:00,12:58:00,35,1,0,0,0.0000
1806,13:07:00,13:07:00,34,2,0,0,4.1979
1806,13:14:00,13:14:00,91,3,0,0,8.4708
1806,13:18:00,13:18:00,92,4,0,0,10.7036
1806,13:22:00,13:22:00,30,5,0,0,12.7839
1806,13:26:00,13:26:00,77,6,0,0,14.9489
1806,13:30:00,13:30:00,27,7,0,0,16.9441
1806,13:36:00,13:36:00,145,8,0,0,19.9657
1806,13:40:00,13:40:00,136,9,0,0,22.6358
1806,13:43:00,13:43:00,87,10,0,0,23.6530
1806,13:47:00,13:47:00,81,11,0,0,25.2530
1806,13:50:00,13:50:00,140,12,0,0,26.6055
1806,13:55:00,13:55:00,112,13,0,0,29.0000
1806,13:58:00,13:58:00,23,14,0,0,29.3470
1806,14:04:00,14:04:00,106,15,0,0,32.6614
1806,14:14:00,14:14:00,38187,16,0,0,38.0852
1806,14:27:00,14:27:00,105,17,0,0,43.0742
1807,22:05:00,22:05:00,35,1,0,0,0.0000
1807,22:12:00,22:12:00,34,2,0,0,4.1979
1807,22:19:00,22:19:00,91,3,0,0,8.4708
1807,22:23:00,22:23:00,92,4,0,0,10.7036
1807,22:27:00,22:27:00,30,5,0,0,12.7839
1807,22:31:00,22:31:00,77,6,0,0,14.9489
1807,22:35:00,22:35:00,27,7,0,0,16.9441
1807,22:42:00,22:42:00,145,8,0,0,19.9657
1807,22:47:00,22:47:00,136,9,0,0,22.6358
1807,22:50:00,22:50:00,87,10,0,0,23.6530
1807,22:54:00,22:54:00,81,11,0,0,25.2530
1807,22:57:00,22:57:00,140,12,0,0,26.6055
1807,23:00:00,23:00:00,97,13,0,0,27.3634
1807,23:04:00,23:04:00,112,14,0,0,28.9038
1807,23:07:00,23:07:00,23,15,0,0,29.2508
1807,23:10:00,23:10:00,37,16,0,0,30.3186
1807,23:16:00,23:16:00,106,17,0,0,32.5650
1807,23:25:00,23:25:00,38187,18,0,0,37.9888
1807,23:39:00,23:39:00,105,19,0,0,42.9778
1808,14:41:00,14:41:00,35,1,0,0,0.0000
1808,14:50:00,14:50:00,34,2,0,0,4.1979
1808,14:57:00,14:57:00,91,3,0,0,8.4708
1808,15:01:00,15:01:00,92,4,0,0,10.7036
1808,15:05:00,15:05:00,30,5,0,0,12.7839
1808,15:09:00,15:09:00,77,6,0,0,14.9489
1808,15:13:00,15:13:00,27,7,0,0,16.9441
1808,15:19:00,15:19:00,145,8,0,0,19.9657
1808,15:23:00,15:23:00,136,9,0,0,22.6358
1808,15:26:00,15:26:00,87,10,0,0,23.6530
1808,15:30:00,15:30:00,81,11,0,0,25.2530
1808,15:33:00,15:33:00,140,12,0,0,26.6055
1808,15:38:00,15:38:00,112,13,0,0,29.0000
1808,15:41:00,15:41:00,23,14,0,0,29.3470
1808,15:47:00,15:47:00,106,15,0,0,32.6614
1808,15:57:00,15:57:00,38187,16,0,0,38.0852
1808,16:11:00,16:11:00,105,17,0,0,43.0742
1809,09:03:00,09:03:00,35,1,0,0,0.0000
1809,09:10:00,09:10:00,34,2,0,0,4.1979
1809,09:13:00,09:13:00,94,3,0,0,4.7741
1809,09:19:00,09:19:00,91,4,0,0,8.4706
1809,09:23:00,09:23:00,92,5,0,0,10.7034
1809,09:27:00,09:27:00,30,6,0,0,12.7837
1809,09:31:00,09:31:00,77,7,0,0,14.9487
1809,09:35:00,09:35:00,27,8,0,0,16.9439
1809,09:42:00,09:42:00,145,9,0,0,19.9655
1809,09:47:00,09:47:00,136,10,0,0,22.6356
1809,09:50:00,09:50:00,87,11,0,0,23.6528
1809,09:54:00,09:54:00,81,12,0,0,25.2528
1809,09:57:00,09:57:00,140,13,0,0,26.6053
1809,10:01:00,10:01:00,61,14,0,0,28.2915
