route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
10,9,2445,"NEW YORK PENN STATION",0,"7880",1492
10,9,2446,"NEW YORK PENN STATION",0,"7648",1493
10,9,2447,"NEW YORK PENN STATION",0,"7652",1494
10,9,2448,"NEW YORK PENN STATION",0,"7656",1495
10,9,2449,"NEW YORK PENN STATION",0,"7660",1496
10,9,2450,"NEW YORK PENN STATION",0,"7664",1497
10,9,2451,"NEW YORK PENN STATION",0,"7620",1498
10,9,2452,"NEW YORK PENN STATION",0,"7624",1499
10,9,2453,"NEW YORK PENN STATION",0,"7628",1500
10,9,2454,"NEW YORK PENN STATION",0,"7632",1501
10,18,2455,"TRENTON TRANSIT CENTER",1,"8861",1502
10,18,2456,"TRENTON TRANSIT CENTER",1,"8865",1503
10,10,2457,"TRENTON TRANSIT CENTER",1,"8841",1504
10,10,2458,"TRENTON TRANSIT CENTER",1,"8861",1505
10,10,2459,"TRENTON TRANSIT CENTER",1,"8865",1506
10,2,2460,"TRENTON TRANSIT CENTER",1,"7875",1507
10,2,2461,"TRENTON TRANSIT CENTER",1,"7879",1508
10,2,2462,"TRENTON TRANSIT CENTER",1,"7883",1509
10,2,2463,"TRENTON TRANSIT CENTER",1,"7859",1510
10,2,2464,"TRENTON TRANSIT CENTER",1,"7847",1511
10,2,2465,"TRENTON TRANSIT CENTER",1,"7851",1512
10,2,2466,"TRENTON TRANSIT CENTER",1,"7855",1513
10,2,2467,"TRENTON TRANSIT CENTER",1,"7863",1514
10,2,2468,"TRENTON TRANSIT CENTER",1,"7867",1515
10,2,2469,"TRENTON TRANSIT CENTER",1,"7871",1516
10,1,2470,"TRENTON TRANSIT CENTER",1,"7801",1517
10,2,2471,"TRENTON TRANSIT CENTER",1,"7825",1518
10,1,2472,"TRENTON TRANSIT CENTER",1,"7805",1519
10,2,2473,"TRENTON TRANSIT CENTER",1,"7833",1520
10,3,2474,"TRENTON TRANSIT CENTER",1,"3867",1521
10,2,2475,"TRENTON TRANSIT CENTER",1,"7849",1522
10,3,2476,"TRENTON TRANSIT CENTER",1,"3955",1523
10,2,2477,"TRENTON TRANSIT CENTER",1,"7813",1524
10,3,2478,"TRENTON TRANSIT CENTER",1,"3961",1525
10,2,2479,"TRENTON TRANSIT CENTER",1,"7817",1526
10,3,2480,"TRENTON TRANSIT CENTER",1,"3897",1527
10,2,2481,"TRENTON TRANSIT CENTER",1,"7821",1528
10,3,2482,"JERSEY AVE.",1,"3713",1529
10,2,2483,"TRENTON TRANSIT CENTER",1,"7829",1530
10,3,2484,"TRENTON TRANSIT CENTER",1,"3963",1531
10,2,2485,"TRENTON TRANSIT CENTER",1,"7837",1532
10,3,2486,"JERSEY AVE.",1,"3703",1533
10,2,2487,"TRENTON TRANSIT CENTER",1,"7841",1534
10,3,2488,"JERSEY AVE.",1,"3177",1535
10,2,2489,"TRENTON TRANSIT CENTER",1,"7845",1536
10,3,2490,"JERSEY AVE.",1,"3711",1537
10,2,2491,"TRENTON TRANSIT CENTER",1,"7853",1538
10,3,2492,"JERSEY AVE.",1,"3719",1539
10,2,2493,"TRENTON TRANSIT CENTER",1,"7865",1540
10,3,2494,"TRENTON TRANSIT CENTER",1,"3885",1541
10,2,2495,"TRENTON TRANSIT CENTER",1,"7869",1542
10,3,2496,"JERSEY AVE.",1,"3737",1543
10,2,2497,"TRENTON TRANSIT CENTER",1,"7873",1544
10,3,2498,"TRENTON TRANSIT CENTER",1,"3823",1545
10,2,2499,"TRENTON TRANSIT CENTER",1,"7877",1546
10,3,2500,"TRENTON TRANSIT CENTER",1,"3875",1547
10,2,2501,"TRENTON TRANSIT CENTER",1,"7881",1548
10,3,2502,"TRENTON TRANSIT CENTER",1,"3855",1549
10,2,2503,"TRENTON TRANSIT CENTER",1,"7885",1550
10,3,2504,"TRENTON TRANSIT CENTER",1,"3869",1551
10,2,2505,"TRENTON TRANSIT CENTER",1,"7887",1552
10,3,2506,"TRENTON TRANSIT CENTER",1,"3873",1553
10,2,2507,"TRENTON TRANSIT CENTER",1,"7857",1554
10,3,2508,"TRENTON TRANSIT CENTER",1,"3887",1555
10,2,2509,"TRENTON TRANSIT CENTER",1,"7861",1556
10,3,2510,"TRENTON TRANSIT CENTER",1,"3889",1557
10,2,2511,"FRANK R LAUTENBERG SECAUCUS UPPER LEVEL",1,"7629",1558
10,3,2512,"TRENTON TRANSIT CENTER",1,"3891",1559
10,2,2513,"FRANK R LAUTENBERG SECAUCUS UPPER LEVEL",1,"7633",1560
10,3,2514,"TRENTON TRANSIT CENTER",1,"3893",1561
10,2,2515,"FRANK R LAUTENBERG SECAUCUS UPPER LEVEL",1,"7637",1562
10,3,2516,"TRENTON TRANSIT CENTER",1,"3817",1563
10,2,2517,"FRANK R LAUTENBERG SECAUCUS UPPER LEVEL",1,"7641",1564
10,3,2518,"TRENTON TRANSIT CENTER",1,"3825",1565
10,2,2519,"RAHWAY",1,"7661",1566
10,3,2520,"TRENTON TRANSIT CENTER",1,"3837",1567
10,2,2521,"RAHWAY",1,"7669",1568
10,3,2522,"TRENTON TRANSIT CENTER",1,"3813",1569
10,2,2523,"RAHWAY",1,"7657",1570
10,3,2524,"TRENTON TRANSIT CENTER",1,"3857",1571
10,2,2525,"RAHWAY",1,"7665",1572
10,3,2526,"TRENTON TRANSIT CENTER",1,"3829",1573
10,2,2527,"RAHWAY",1,"7673",1574
10,3,2528,"TRENTON TRANSIT CENTER",1,"3831",1575
10,4,2529,"TRENTON TRANSIT CENTER",1,"7801",1576
10,3,2530,"TRENTON TRANSIT CENTER",1,"3833",1577
10,4,2531,"TRENTON TRANSIT CENTER",1,"7805",1578
10,3,2532,"TRENTON TRANSIT CENTER",1,"3835",1579
10,19,2533,"TRENTON TRANSIT CENTER",1,"3811",1580
10,3,2534,"TRENTON TRANSIT CENTER",1,"3839",1581
10,20,2535,"TRENTON TRANSIT CENTER",1,"3811",1582
10,3,2536,"TRENTON TRANSIT CENTER",1,"3841",1583
10,6,2537,"JERSEY AVE.",1,"3713",1584
10,3,2538,"TRENTON TRANSIT CENTER",1,"3845",1585
10,6,2539,"TRENTON TRANSIT CENTER",1,"3963",1586
10,3,2540,"TRENTON TRANSIT CENTER",1,"3847",1587
10,6,2541,"JERSEY AVE.",1,"3703",1588
10,3,2542,"TRENTON TRANSIT CENTER",1,"3849",1589
10,6,2543,"TRENTON TRANSIT CENTER",1,"3867",1590
10,3,2544,"TRENTON TRANSIT CENTER",1,"3853",1591
10,6,2545,"JERSEY AVE.",1,"3177",1592
10,3,2546,"TRENTON TRANSIT CENTER",1,"3809",1593
10,6,2547,"JERSEY AVE.",1,"3711",1594
10,3,2548,"TRENTON TRANSIT CENTER",1,"3811",1595
10,6,2549,"JERSEY AVE.",1,"3719",1596
10,3,2550,"TRENTON TRANSIT CENTER",1,"3815",1597
10,6,2551,"TRENTON TRANSIT CENTER",1,"3885",1598
10,3,2552,"TRENTON TRANSIT CENTER",1,"3821",1599
10,6,2553,"JERSEY AVE.",1,"3737",1600
10,3,2554,"TRENTON TRANSIT CENTER",1,"3861",1601
10,6,2555,"TRENTON TRANSIT CENTER",1,"3823",1602
10,3,2556,"TRENTON TRANSIT CENTER",1,"3827",1603
10,6,2557,"TRENTON TRANSIT CENTER",1,"3875",1604
10,3,2558,"TRENTON TRANSIT CENTER",1,"3843",1605
10,6,2559,"TRENTON TRANSIT CENTER",1,"3855",1606
10,3,2560,"TRENTON TRANSIT CENTER",1,"3881",1607
10,6,2561,"TRENTON TRANSIT CENTER",1,"3869",1608
10,3,2562,"TRENTON TRANSIT CENTER",1,"3883",1609
10,6,2563,"TRENTON TRANSIT CENTER",1,"3873",1610
10,3,2564,"TRENTON TRANSIT CENTER",1,"3895",1611
10,6,2565,"TRENTON TRANSIT CENTER",1,"3887",1612
10,3,2566,"TRENTON TRANSIT CENTER",1,"3943",1613
10,6,2567,"TRENTON TRANSIT CENTER",1,"3889",1614
10,3,2568,"TRENTON TRANSIT CENTER",1,"3949",1615
10,6,2569,"TRENTON TRANSIT CENTER",1,"3891",1616
10,3,2570,"TRENTON TRANSIT CENTER",1,"3953",1617
10,6,2571,"TRENTON TRANSIT CENTER",1,"3893",1618
10,3,2572,"JERSEY AVE.",1,"3723",1619
10,6,2573,"TRENTON TRANSIT CENTER",1,"3817",1620
10,3,2574,"TRENTON TRANSIT CENTER",1,"3937",1621
10,6,2575,"TRENTON TRANSIT CENTER",1,"3825",1622
10,3,2576,"TRENTON TRANSIT CENTER",1,"3947",1623
10,6,2577,"TRENTON TRANSIT CENTER",1,"3837",1624
10,3,2578,"TRENTON TRANSIT CENTER",1,"3951",1625
10,6,2579,"TRENTON TRANSIT CENTER",1,"3813",1626
10,3,2580,"TRENTON TRANSIT CENTER",1,"3957",1627
10,6,2581,"TRENTON TRANSIT CENTER",1,"3857",1628
10,3,2582,"JERSEY AVE.",1,"3729",1629
10,6,2583,"TRENTON TRANSIT CENTER",1,"3829",1630
10,3,2584,"JERSEY AVE.",1,"3165",1631
10,6,2585,"TRENTON TRANSIT CENTER",1,"3831",1632
10,3,2586,"TRENTON TRANSIT CENTER",1,"3959",1633
10,6,2587,"TRENTON TRANSIT CENTER",1,"3833",1634
10,3,2588,"JERSEY AVE.",1,"3721",1635
10,6,2589,"TRENTON TRANSIT CENTER",1,"3835",1636
10,3,2590,"NEW BRUNSWICK",1,"3171",1637
10,6,2591,"TRENTON TRANSIT CENTER",1,"3839",1638
10,3,2592,"TRENTON TRANSIT CENTER",1,"3915",1639
10,6,2593,"TRENTON TRANSIT CENTER",1,"3841",1640
10,3,2594,"JERSEY AVE.",1,"3725",1641
10,6,2595,"TRENTON TRANSIT CENTER",1,"3845",1642
10,3,2596,"TRENTON TRANSIT CENTER",1,"3965",1643
10,6,2597,"TRENTON TRANSIT CENTER",1,"3847",1644
10,3,2598,"JERSEY AVE.",1,"3701",1645
10,6,2599,"TRENTON TRANSIT CENTER",1,"3849",1646
10,3,2600,"JERSEY AVE.",1,"3705",1647
10,6,2601,"TRENTON TRANSIT CENTER",1,"3853",1648
10,3,2602,"JERSEY AVE.",1,"3709",1649
10,6,2603,"TRENTON TRANSIT CENTER",1,"3809",1650
10,3,2604,"JERSEY AVE.",1,"3731",1651
10,6,2605,"TRENTON TRANSIT CENTER",1,"3815",1652
10,3,2606,"TRENTON TRANSIT CENTER",1,"3917",1653
10,6,2607,"TRENTON TRANSIT CENTER",1,"3821",1654
10,3,2608,"TRENTON TRANSIT CENTER",1,"3969",1655
10,6,2609,"TRENTON TRANSIT CENTER",1,"3861",1656
10,5,2610,"TRENTON TRANSIT CENTER",1,"7813",1657
10,6,2611,"TRENTON TRANSIT CENTER",1,"3827",1658
10,5,2612,"TRENTON TRANSIT CENTER",1,"7817",1659
10,6,2613,"TRENTON TRANSIT CENTER",1,"3843",1660
10,5,2614,"FRANK R LAUTENBERG SECAUCUS UPPER LEVEL",1,"7629",1661
10,6,2615,"TRENTON TRANSIT CENTER",1,"3881",1662
10,5,2616,"TRENTON TRANSIT CENTER",1,"7875",1663
10,6,2617,"TRENTON TRANSIT CENTER",1,"3883",1664
10,5,2618,"TRENTON TRANSIT CENTER",1,"7879",1665
10,6,2619,"TRENTON TRANSIT CENTER",1,"3895",1666
10,5,2620,"TRENTON TRANSIT CENTER",1,"7883",1667
10,6,2621,"TRENTON TRANSIT CENTER",1,"3897",1668
10,5,2622,"TRENTON TRANSIT CENTER",1,"7859",1669
10,6,2623,"TRENTON TRANSIT CENTER",1,"3943",1670
10,5,2624,"TRENTON TRANSIT CENTER",1,"7847",1671
10,6,2625,"TRENTON TRANSIT CENTER",1,"3949",1672
10,5,2626,"TRENTON TRANSIT CENTER",1,"7851",1673
10,6,2627,"TRENTON TRANSIT CENTER",1,"3953",1674
10,5,2628,"TRENTON TRANSIT CENTER",1,"7855",1675
10,6,2629,"TRENTON TRANSIT CENTER",1,"3955",1676
10,5,2630,"TRENTON TRANSIT CENTER",1,"7863",1677
10,6,2631,"JERSEY AVE.",1,"3723",1678
10,5,2632,"TRENTON TRANSIT CENTER",1,"7867",1679
10,6,2633,"TRENTON TRANSIT CENTER",1,"3937",1680
10,5,2634,"TRENTON TRANSIT CENTER",1,"7871",1681
10,6,2635,"TRENTON TRANSIT CENTER",1,"3947",1682
10,5,2636,"TRENTON TRANSIT CENTER",1,"7825",1683
10,6,2637,"TRENTON TRANSIT CENTER",1,"3951",1684
10,5,2638,"TRENTON TRANSIT CENTER",1,"7833",1685
10,6,2639,"TRENTON TRANSIT CENTER",1,"3957",1686
10,5,2640,"TRENTON TRANSIT CENTER",1,"7849",1687
10,6,2641,"JERSEY AVE.",1,"3729",1688
10,5,2642,"TRENTON TRANSIT CENTER",1,"7821",1689
10,6,2643,"JERSEY AVE.",1,"3165",1690
10,5,2644,"TRENTON TRANSIT CENTER",1,"7829",1691
10,6,2645,"TRENTON TRANSIT CENTER",1,"3959",1692
10,5,2646,"TRENTON TRANSIT CENTER",1,"7837",1693
10,6,2647,"TRENTON TRANSIT CENTER",1,"3961",1694
10,5,2648,"TRENTON TRANSIT CENTER",1,"7841",1695
10,6,2649,"JERSEY AVE.",1,"3721",1696
10,5,2650,"TRENTON TRANSIT CENTER",1,"7845",1697
10,6,2651,"NEW BRUNSWICK",1,"3171",1698
10,5,2652,"TRENTON TRANSIT CENTER",1,"7853",1699
10,6,2653,"TRENTON TRANSIT CENTER",1,"3915",1700
10,5,2654,"TRENTON TRANSIT CENTER",1,"7865",1701
10,6,2655,"JERSEY AVE.",1,"3725",1702
10,5,2656,"TRENTON TRANSIT CENTER",1,"7869",1703
10,6,2657,"TRENTON TRANSIT CENTER",1,"3965",1704
10,5,2658,"TRENTON TRANSIT CENTER",1,"7873",1705
10,6,2659,"JERSEY AVE.",1,"3701",1706
10,5,2660,"TRENTON TRANSIT CENTER",1,"7877",1707
10,6,2661,"JERSEY AVE.",1,"3705",1708
10,5,2662,"TRENTON TRANSIT CENTER",1,"7881",1709
10,6,2663,"JERSEY AVE.",1,"3709",1710
10,5,2664,"TRENTON TRANSIT CENTER",1,"7885",1711
10,6,2665,"JERSEY AVE.",1,"3731",1712
10,5,2666,"TRENTON TRANSIT CENTER",1,"7887",1713
10,6,2667,"TRENTON TRANSIT CENTER",1,"3917",1714
10,5,2668,"TRENTON TRANSIT CENTER",1,"7857",1715
10,6,2669,"TRENTON TRANSIT CENTER",1,"3969",1716
10,5,2670,"TRENTON TRANSIT CENTER",1,"7861",1717
10,8,2671,"TRENTON TRANSIT CENTER",1,"3805",1718
10,5,2672,"FRANK R LAUTENBERG SECAUCUS UPPER LEVEL",1,"7633",1719
10,5,2673,"FRANK R LAUTENBERG SECAUCUS UPPER LEVEL",1,"7637",1720
10,5,2674,"FRANK R LAUTENBERG SECAUCUS UPPER LEVEL",1,"7641",1721
10,5,2675,"RAHWAY",1,"7661",1722
10,5,2676,"RAHWAY",1,"7669",1723
10,5,2677,"RAHWAY",1,"7657",1724
10,5,2678,"RAHWAY",1,"7665",1725
10,5,2679,"RAHWAY",1,"7673",1726
10,7,2680,"TRENTON TRANSIT CENTER",1,"3805",1727
10,9,2681,"TRENTON TRANSIT CENTER",1,"7875",1728
10,9,2682,"TRENTON TRANSIT CENTER",1,"7879",1729
10,9,2683,"TRENTON TRANSIT CENTER",1,"7883",1730
10,9,2684,"TRENTON TRANSIT CENTER",1,"7859",1731
10,9,2685,"TRENTON TRANSIT CENTER",1,"7847",1732
10,9,2686,"TRENTON TRANSIT CENTER",1,"7851",1733
10,9,2687,"TRENTON TRANSIT CENTER",1,"7855",1734
10,9,2688,"TRENTON TRANSIT CENTER",1,"7863",1735
10,9,2689,"TRENTON TRANSIT CENTER",1,"7867",1736
10,9,2690,"TRENTON TRANSIT CENTER",1,"7871",1737
10,9,2691,"TRENTON TRANSIT CENTER",1,"7825",1738
10,9,2692,"TRENTON TRANSIT CENTER",1,"7833",1739
10,9,2693,"TRENTON TRANSIT CENTER",1,"7849",1740
10,9,2694,"TRENTON TRANSIT CENTER",1,"7813",1741
10,9,2695,"TRENTON TRANSIT CENTER",1,"7817",1742
10,9,2696,"TRENTON TRANSIT CENTER",1,"7821",1743
10,9,2697,"TRENTON TRANSIT CENTER",1,"7829",1744
10,9,2698,"TRENTON TRANSIT CENTER",1,"7837",1745
10,9,2699,"TRENTON TRANSIT CENTER",1,"7841",1746
10,9,2700,"TRENTON TRANSIT CENTER",1,"7845",1747
10,9,2701,"TRENTON TRANSIT CENTER",1,"7853",1748
10,9,2702,"TRENTON TRANSIT CENTER",1,"7865",1749
10,9,2703,"TRENTON TRANSIT CENTER",1,"7869",1750
10,9,2704,"TRENTON TRANSIT CENTER",1,"7873",1751
10,9,2705,"TRENTON TRANSIT CENTER",1,"7877",1752
10,9,2706,"TRENTON TRANSIT CENTER",1,"7881",1753
10,9,2707,"TRENTON TRANSIT CENTER",1,"7885",1754
10,9,2708,"TRENTON TRANSIT CENTER",1,"7887",1755
10,9,2709,"TRENTON TRANSIT CENTER",1,"7857",1756
10,9,2710,"TRENTON TRANSIT CENTER",1,"7861",1757
10,9,2711,"FRANK R LAUTENBERG SECAUCUS UPPER LEVEL",1,"7629",1758
10,9,2712,"FRANK R LAUTENBERG SECAUCUS UPPER LEVEL",1,"7633",1759
10,9,2713,"FRANK R LAUTENBERG SECAUCUS UPPER LEVEL",1,"7637",1760
10,9,2714,"FRANK R LAUTENBERG SECAUCUS UPPER LEVEL",1,"7641",1761
10,9,2715,"RAHWAY",1,"7661",1762
10,9,2716,"RAHWAY",1,"7669",1763
10,9,2717,"RAHWAY",1,"7657",1764
10,9,2718,"RAHWAY",1,"7665",1765
10,9,2719,"RAHWAY",1,"7673",1766
11,1,2720,"NEW YORK PENN STATION",0,"7200",1767
11,18,2721,"NEW YORK PENN STATION",0,"8216",1768
11,3,2722,"NEW YORK PENN STATION",0,"3216",1769
11,10,2723,"NEW YORK PENN STATION",0,"8214",1770
11,3,2724,"NEW YORK PENN STATION",0,"3224",1771
11,2,2725,"NEW YORK PENN STATION",0,"7204",1772
11,3,2726,"NEW YORK PENN STATION",0,"3218",1773
11,2,2727,"NEW YORK PENN STATION",0,"7208",1774
11,3,2728,"NEW YORK PENN STATION",0,"3502",1775
11,2,2729,"NEW YORK PENN STATION",0,"7220",1776
11,3,2730,"NEW YORK PENN STATION",0,"3512",1777
11,2,2731,"NEW YORK PENN STATION",0,"7224",1778
11,3,2732,"NEW YORK PENN STATION",0,"3226",1779
11,2,2733,"NEW YORK PENN STATION",0,"7228",1780
11,3,2734,"NEW YORK PENN STATION",0,"3208",1781
11,2,2735,"NEW YORK PENN STATION",0,"7232",1782
11,3,2736,"NEW YORK PENN STATION",0,"3212",1783
11,2,2737,"NEW YORK PENN STATION",0,"7236",1784
11,3,2738,"NEW YORK PENN STATION",0,"3500",1785
11,2,2739,"NEW YORK PENN STATION",0,"7240",1786
11,3,2740,"NEW YORK PENN STATION",0,"3504",1787
11,2,2741,"NEW YORK PENN STATION",0,"7244",1788
11,3,2742,"NEW YORK PENN STATION",0,"3510",1789
11,2,2743,"NEW YORK PENN STATION",0,"7248",1790
11,3,2744,"NEW YORK PENN STATION",0,"3506",1791
11,2,2745,"NEW YORK PENN STATION",0,"7252",1792
11,3,2746,"NEW YORK PENN STATION",0,"3508",1793
11,2,2747,"NEW YORK PENN STATION",0,"7256",1794
11,3,2748,"NEW YORK PENN STATION",0,"3230",1795
11,2,2749,"NEW YORK PENN STATION",0,"7260",1796
11,3,2750,"NEW YORK PENN STATION",0,"3202",1797
11,2,2751,"NEW YORK PENN STATION",0,"7264",1798
11,3,2752,"NEW YORK PENN STATION",0,"3270",1799
11,2,2753,"NEW YORK PENN STATION",0,"7268",1800
11,3,2754,"NEW YORK PENN STATION",0,"3276",1801
11,2,2755,"NEW YORK PENN STATION",0,"7272",1802
11,3,2756,"NEW YORK PENN STATION",0,"3222",1803
11,2,2757,"NEW YORK PENN STATION",0,"7212",1804
11,3,2758,"NEW YORK PENN STATION",0,"3204",1805
11,2,2759,"NEW YORK PENN STATION",0,"7216",1806
11,3,2760,"NEW YORK PENN STATION",0,"3210",1807
11,2,2761,"NEW YORK PENN STATION",0,"7276",1808
11,3,2762,"NEW YORK PENN STATION",0,"3236",1809
11,4,2763,"NEW YORK PENN STATION",0,"7200",1810
11,3,2764,"NEW YORK PENN STATION",0,"3248",1811
11,6,2765,"NEW YORK PENN STATION",0,"3458",1812
11,3,2766,"NEW YORK PENN STATION",0,"3252",1813
11,6,2767,"NEW YORK PENN STATION",0,"3514",1814
11,3,2768,"NEW YORK PENN STATION",0,"3256",1815
11,6,2769,"NEW YORK PENN STATION",0,"3516",1816
11,3,2770,"NEW YORK PENN STATION",0,"3272",1817
11,6,2771,"NEW YORK PENN STATION",0,"3216",1818
11,3,2772,"NEW YORK PENN STATION",0,"3278",1819
11,6,2773,"NEW YORK PENN STATION",0,"3272",1820
11,3,2774,"NEW YORK PENN STATION",0,"3284",1821
11,6,2775,"NEW YORK PENN STATION",0,"3224",1822
11,3,2776,"NEW YORK PENN STATION",0,"3288",1823
11,6,2777,"NEW YORK PENN STATION",0,"3218",1824
11,3,2778,"NEW YORK PENN STATION",0,"3292",1825
11,6,2779,"NEW YORK PENN STATION",0,"3502",1826
11,3,2780,"NEW YORK PENN STATION",0,"3232",1827
11,6,2781,"NEW YORK PENN STATION",0,"3512",1828
11,3,2782,"NEW YORK PENN STATION",0,"3260",1829
11,6,2783,"NEW YORK PENN STATION",0,"3226",1830
11,3,2784,"NEW YORK PENN STATION",0,"3266",1831
11,6,2785,"NEW YORK PENN STATION",0,"3208",1832
11,3,2786,"NEW YORK PENN STATION",0,"3240",1833
11,6,2787,"NEW YORK PENN STATION",0,"3212",1834
11,3,2788,"NEW YORK PENN STATION",0,"3244",1835
11,6,2789,"NEW YORK PENN STATION",0,"3500",1836
11,5,2790,"NEW YORK PENN STATION",0,"7204",1837
11,6,2791,"NEW YORK PENN STATION",0,"3504",1838
11,5,2792,"NEW YORK PENN STATION",0,"7208",1839
11,6,2793,"NEW YORK PENN STATION",0,"3510",1840
11,5,2794,"NEW YORK PENN STATION",0,"7220",1841
11,6,2795,"NEW YORK PENN STATION",0,"3506",1842
11,5,2796,"NEW YORK PENN STATION",0,"7224",1843
11,6,2797,"NEW YORK PENN STATION",0,"3508",1844
11,5,2798,"NEW YORK PENN STATION",0,"7228",1845
11,6,2799,"NEW YORK PENN STATION",0,"3230",1846
11,5,2800,"NEW YORK PENN STATION",0,"7232",1847
11,6,2801,"NEW YORK PENN STATION",0,"3202",1848
11,5,2802,"NEW YORK PENN STATION",0,"7236",1849
11,6,2803,"NEW YORK PENN STATION",0,"3270",1850
11,5,2804,"NEW YORK PENN STATION",0,"7240",1851
11,6,2805,"NEW YORK PENN STATION",0,"3222",1852
11,5,2806,"NEW YORK PENN STATION",0,"7244",1853
11,6,2807,"NEW YORK PENN STATION",0,"3276",1854
11,5,2808,"NEW YORK PENN STATION",0,"7248",1855
11,6,2809,"NEW YORK PENN STATION",0,"3204",1856
11,5,2810,"NEW YORK PENN STATION",0,"7252",1857
11,6,2811,"NEW YORK PENN STATION",0,"3210",1858
11,5,2812,"NEW YORK PENN STATION",0,"7256",1859
11,6,2813,"NEW YORK PENN STATION",0,"3236",1860
11,5,2814,"NEW YORK PENN STATION",0,"7260",1861
11,6,2815,"NEW YORK PENN STATION",0,"3248",1862
11,5,2816,"NEW YORK PENN STATION",0,"7264",1863
11,6,2817,"NEW YORK PENN STATION",0,"3252",1864
11,5,2818,"NEW YORK PENN STATION",0,"7268",1865
11,6,2819,"NEW YORK PENN STATION",0,"3256",1866
11,5,2820,"NEW YORK PENN STATION",0,"7272",1867
11,6,2821,"NEW YORK PENN STATION",0,"3274",1868
11,5,2822,"NEW YORK PENN STATION",0,"7212",1869
11,6,2823,"NEW YORK PENN STATION",0,"3278",1870
11,5,2824,"NEW YORK PENN STATION",0,"7216",1871
11,6,2825,"NEW YORK PENN STATION",0,"3284",1872
11,5,2826,"NEW YORK PENN STATION",0,"7276",1873
11,6,2827,"NEW YORK PENN STATION",0,"3288",1874
11,7,2828,"NEW YORK PENN STATION",0,"3200",1875
11,6,2829,"NEW YORK PENN STATION",0,"3292",1876
11,6,2830,"NEW YORK PENN STATION",0,"3232",1877
11,6,2831,"NEW YORK PENN STATION",0,"3260",1878
11,6,2832,"NEW YORK PENN STATION",0,"3266",1879
11,6,2833,"NEW YORK PENN STATION",0,"3240",1880
11,6,2834,"NEW YORK PENN STATION",0,"3244",1881
11,8,2835,"NEW YORK PENN STATION",0,"3200",1882
11,9,2836,"NEW YORK PENN STATION",0,"7204",1883
11,9,2837,"NEW YORK PENN STATION",0,"7208",1884
11,9,2838,"NEW YORK PENN STATION",0,"7220",1885
11,9,2839,"NEW YORK PENN STATION",0,"7224",1886
11,9,2840,"NEW YORK PENN STATION",0,"7228",1887
11,9,2841,"NEW YORK PENN STATION",0,"7232",1888
11,9,2842,"NEW YORK PENN STATION",0,"7236",1889
11,9,2843,"NEW YORK PENN STATION",0,"7240",1890
11,9,2844,"NEW YORK PENN STATION",0,"7244",1891
11,9,2845,"NEW YORK PENN STATION",0,"7248",1892
11,9,2846,"NEW YORK PENN STATION",0,"7252",1893
11,9,2847,"NEW YORK PENN STATION",0,"7256",1894
11,9,2848,"NEW YORK PENN STATION",0,"7260",1895
11,9,2849,"NEW YORK PENN STATION",0,"7264",1896
11,9,2850,"NEW YORK PENN STATION",0,"7268",1897
11,9,2851,"NEW YORK PENN STATION",0,"7272",1898
11,9,2852,"NEW YORK PENN STATION",0,"7212",1899
11,9,2853,"NEW YORK PENN STATION",0,"7216",1900
11,9,2854,"NEW YORK PENN STATION",0,"7276",1901
11,18,2855,"LONG BRANCH",1,"8225",1902
11,10,2856,"LONG BRANCH",1,"8225",1903
11,2,2857,"LONG BRANCH",1,"7217",1904
11,2,2858,"LONG BRANCH",1,"7221",1905
11,2,2859,"LONG BRANCH",1,"7225",1906
11,2,2860,"LONG BRANCH",1,"7229",1907
11,1,2861,"LONG BRANCH",1,"7201",1908
11,2,2862,"LONG BRANCH",1,"7233",1909
11,1,2863,"LONG BRANCH",1,"7205",1910
11,2,2864,"LONG BRANCH",1,"7237",1911
11,3,2865,"LONG BRANCH",1,"3267",1912
11,2,2866,"LONG BRANCH",1,"7241",1913
11,3,2867,"LONG BRANCH",1,"3269",1914
11,2,2868,"LONG BRANCH",1,"7245",1915
11,3,2869,"LONG BRANCH",1,"3261",1916
11,2,2870,"LONG BRANCH",1,"7249",1917
11,3,2871,"LONG BRANCH",1,"3263",1918
11,2,2872,"LONG BRANCH",1,"7253",1919
11,3,2873,"LONG BRANCH",1,"3273",1920
11,2,2874,"LONG BRANCH",1,"7257",1921
11,3,2875,"LONG BRANCH",1,"3275",1922
11,2,2876,"LONG BRANCH",1,"7261",1923
11,3,2877,"LONG BRANCH",1,"3255",1924
11,2,2878,"LONG BRANCH",1,"7265",1925
11,3,2879,"SOUTH AMBOY",1,"3541",1926
11,2,2880,"LONG BRANCH",1,"7269",1927
11,3,2881,"SOUTH AMBOY",1,"3509",1928
11,2,2882,"LONG BRANCH",1,"7273",1929
11,3,2883,"SOUTH AMBOY",1,"3595",1930
11,2,2884,"LONG BRANCH",1,"7277",1931
11,3,2885,"SOUTH AMBOY",1,"3511",1932
11,2,2886,"LONG BRANCH",1,"7281",1933
11,3,2887,"SOUTH AMBOY",1,"3513",1934
11,2,2888,"LONG BRANCH",1,"7285",1935
11,3,2889,"SOUTH AMBOY",1,"3515",1936
11,4,2890,"LONG BRANCH",1,"7201",1937
11,3,2891,"LONG BRANCH",1,"3279",1938
11,4,2892,"LONG BRANCH",1,"7205",1939
11,3,2893,"LONG BRANCH",1,"3235",1940
